timestamp,object_id,class,cx,cy,bbox_w,bbox_h,distance_m,geofence,event
2025-11-10 22:30:39,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,3,person,205,296,305.0,363.0,8.264462809917354,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,3,person,210,296,304.0,364.0,8.241758241758241,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,3,person,208,296,303.0,364.0,8.241758241758241,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:39,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,421,141.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,536,421,205.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,537,421,204.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,420,142.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,538,421,201.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,538,422,202.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:40,4,person,569,421,140.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,2,person,535,421,207.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,3,person,207,299,305.0,360.0,8.333333333333334,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,2,person,533,421,212.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,3,person,230,297,292.0,363.0,8.264462809917354,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,2,person,534,421,210.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,3,person,235,299,283.0,359.0,8.356545961002785,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,2,person,537,421,203.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,3,person,236,297,282.0,363.0,8.264462809917354,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,4,person,568,420,141.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,3,person,231,295,290.0,365.0,8.219178082191782,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:41,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,535,421,207.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,226,297,294.0,363.0,8.264462809917354,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,536,421,206.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,231,298,273.0,362.0,8.287292817679559,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,567,421,144.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,535,421,209.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,249,299,224.0,359.0,8.356545961002785,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,247,301,215.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,536,421,205.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,246,301,215.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,2,person,539,421,200.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,3,person,247,301,211.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:42,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,3,person,247,301,213.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,2,person,538,422,202.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,3,person,255,301,232.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,2,person,536,421,205.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,3,person,254,301,237.0,356.0,8.426966292134832,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,2,person,536,421,142.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,3,person,255,301,232.0,356.0,8.426966292134832,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,2,person,536,421,141.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,3,person,257,300,220.0,356.0,8.426966292134832,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:43,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,2,person,537,422,203.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,3,person,254,300,229.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,4,person,568,420,141.0,113.0,26.54867256637168,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,2,person,538,421,201.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,3,person,253,300,225.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,2,person,538,422,202.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,3,person,256,300,228.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,2,person,538,422,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,3,person,256,300,223.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,3,person,256,300,214.0,358.0,8.379888268156424,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:44,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,538,421,201.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,265,300,204.0,357.0,8.403361344537815,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,539,422,199.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,269,301,205.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,253,301,219.0,355.0,8.450704225352112,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,568,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,209,302,258.0,353.0,8.498583569405099,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,569,421,142.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,209,302,282.0,360.0,8.333333333333334,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,3,person,209,302,269.0,362.0,8.287292817679559,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:45,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,2,person,538,421,144.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,3,person,209,302,251.0,395.0,7.594936708860759,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,3,person,209,302,241.0,435.0,6.896551724137931,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,2,person,539,422,200.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,3,person,209,302,224.0,455.0,6.593406593406593,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,4,person,568,422,141.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,2,person,539,422,141.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,3,person,209,302,216.0,459.0,6.5359477124183005,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,3,person,209,302,215.0,467.0,6.423982869379015,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:46,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,539,421,199.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,213.0,419.0,7.159904534606206,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,4,person,569,421,140.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,242.0,436.0,6.8807339449541285,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,236.0,413.0,7.263922518159807,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,4,person,569,421,140.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,539,421,199.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,238.0,415.0,7.228915662650603,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,249.0,417.0,7.194244604316546,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,4,person,569,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:47,3,person,209,302,279.0,428.0,7.009345794392523,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,567,421,143.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,3,person,209,302,229.0,427.0,7.02576112412178,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,2,person,538,422,201.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,3,person,209,302,269.0,427.0,7.02576112412178,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,568,421,141.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,2,person,538,422,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,3,person,209,302,261.0,435.0,6.896551724137931,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,3,person,209,302,262.0,429.0,6.993006993006993,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,568,421,142.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,3,person,209,302,265.0,432.0,6.944444444444445,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:48,4,person,567,421,143.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,2,person,535,421,208.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,3,person,209,302,253.0,441.0,6.802721088435374,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,4,person,568,421,142.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,3,person,209,302,257.0,439.0,6.83371298405467,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,4,person,568,421,142.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,2,person,534,421,209.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,3,person,209,302,252.0,443.0,6.772009029345372,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,4,person,567,421,143.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,2,person,537,421,203.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,3,person,209,302,253.0,439.0,6.83371298405467,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,4,person,567,420,143.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,2,person,538,421,201.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,3,person,209,302,252.0,442.0,6.787330316742081,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:49,4,person,567,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,2,person,538,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,3,person,209,302,253.0,444.0,6.756756756756757,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,4,person,567,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,2,person,539,421,200.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,3,person,209,302,245.0,446.0,6.726457399103139,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,4,person,567,420,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,2,person,538,421,201.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,3,person,209,302,246.0,446.0,6.726457399103139,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,4,person,568,421,141.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,2,person,537,421,203.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,3,person,209,302,245.0,449.0,6.6815144766147,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,4,person,567,421,143.0,116.0,25.86206896551724,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,2,person,537,421,142.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,3,person,209,302,229.0,450.0,6.666666666666667,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:50,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,536,421,205.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,235.0,448.0,6.696428571428571,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,536,421,205.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,237.0,450.0,6.666666666666667,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,538,421,202.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,221.0,451.0,6.651884700665189,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,568,421,141.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,536,421,206.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,215.0,462.0,6.493506493506493,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,5,person,202,248,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,536,421,144.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,210.0,466.0,6.437768240343348,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,567,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,5,person,207,246,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,2,person,536,421,142.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,3,person,209,302,205.0,463.0,6.479481641468682,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,4,person,568,421,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:51,5,person,208,247,,,,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:52,2,person,537,421,204.0,115.0,26.08695652173913,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
2025-11-10 22:30:52,4,person,567,421,144.0,114.0,26.31578947368421,ZonaSeguranca,ENTER_GEOFENCE:ZonaSeguranca;
